omop_id,biolink_id
4279444,SNOMEDCT:66260009
4279452,SNOMEDCT:66284001
4279461,UMLS:C0018565
4279466,SNOMEDCT:66339000
4279469,SNOMEDCT:66363008
4279473,SNOMEDCT:66377006
4279524,SNOMEDCT:367385006
4279526,MONDO:0019323
4279532,SNOMEDCT:367428009
4279534,SNOMEDCT:367436000
4279535,SNOMEDCT:367439007
4279536,SNOMEDCT:367446003
4279537,SNOMEDCT:367447007
4279539,SNOMEDCT:367451009
4279543,MONDO:0001703
4279548,MONDO:0010631
4279551,SNOMEDCT:367535003
4279553,MONDO:0004802
4279620,MONDO:0020110
4279632,SNOMEDCT:66531001
4279633,SNOMEDCT:66534009
4279681,HP:0001433
4279760,SNOMEDCT:65635008
4279771,UMLS:C0266415
4279777,SNOMEDCT:65737005
4279903,SNOMEDCT:65801008
4279913,MONDO:0005387
4279915,SNOMEDCT:6585004
4279916,SNOMEDCT:65852005
4279939,SNOMEDCT:65935005
4280000,SNOMEDCT:36870006
4280056,UMLS:C0264613
4280068,SNOMEDCT:66302001
4280070,UMLS:C0272111
4280071,MONDO:0002249
4280157,SNOMEDCT:3688002
4280205,SNOMEDCT:66391000
4280225,SNOMEDCT:66478002
4280226,UMLS:C0271036
4280228,SNOMEDCT:66500008
4280236,SNOMEDCT:66545007
4280304,UMLS:C1288104
4280354,UMLS:C0271903
4280373,SNOMEDCT:66675005
4280378,SNOMEDCT:6670003
4280418,SNOMEDCT:3666002
4280430,UMLS:C1288154
4280498,MONDO:0000751
4280522,SNOMEDCT:65659003
4280567,SNOMEDCT:366741003
4280571,MONDO:0003529
4280580,NCIT:C78574
4280589,SNOMEDCT:367384005
4280591,SNOMEDCT:367401004
4280595,SNOMEDCT:367425007
4280596,SNOMEDCT:367430006
4280601,SNOMEDCT:367444000
4280657,UMLS:C0149875
4280658,SNOMEDCT:65756000
4280659,UMLS:C0272426
4280674,SNOMEDCT:65808002
4280680,SNOMEDCT:65824001
4280726,MONDO:0005324
4280796,SNOMEDCT:65848005
4280801,SNOMEDCT:65867009
4280816,SNOMEDCT:65936006
4280828,UMLS:C0700432
4280893,UMLS:C1297912
4280947,SNOMEDCT:66671001
4280971,SNOMEDCT:66775000
4280974,SNOMEDCT:66782001
4281027,UMLS:C1297990
4281030,UMLS:C1297997
4281096,SNOMEDCT:66894002
4281103,SNOMEDCT:66910006
4281109,MONDO:0005623
4281230,SNOMEDCT:66053009
4281232,MONDO:0005344
4281257,SNOMEDCT:66179003
4281313,UMLS:C0266334
4281396,SNOMEDCT:66273008
4281401,SNOMEDCT:66315005
4281511,SNOMEDCT:66343001
4281516,MONDO:0002508
4281535,SNOMEDCT:66456009
4281663,SNOMEDCT:66765003
4281665,SNOMEDCT:66769009
4281692,UMLS:C0236819
4281694,SNOMEDCT:66943005
4281749,MONDO:0002869
4281814,SNOMEDCT:66979002
4281826,HP:0100827
4281839,SNOMEDCT:67097003
4281857,SNOMEDCT:6719004
4281936,SNOMEDCT:36910002
4282012,SNOMEDCT:66045001
4282096,MONDO:0002009
4282141,SNOMEDCT:66077003
4282144,SNOMEDCT:66088009
4282169,SNOMEDCT:66201006
4282227,SNOMEDCT:36928000
4282301,UMLS:C0234544
4282310,MONDO:0019345
4282316,MONDO:0002009
4282323,SNOMEDCT:66366000
4282394,SNOMEDCT:36771004
4282447,SNOMEDCT:67026001
4282460,SNOMEDCT:6708002
4282462,SNOMEDCT:67086003
4282481,SNOMEDCT:67191004
4282532,UMLS:C0272696
4282602,SNOMEDCT:6722002
4282613,SNOMEDCT:67255001
4282617,SNOMEDCT:6727008
4282625,MONDO:0009902
4282631,SNOMEDCT:6737003
4282753,UMLS:C0435925
4282855,SNOMEDCT:36984000
4282857,UMLS:C0272588
4282906,SNOMEDCT:66608006
4282919,SNOMEDCT:66660002
4282921,SNOMEDCT:66665007
4282941,UMLS:C1262535
4283015,SNOMEDCT:36812006
4283084,UMLS:C0264863
4283095,SNOMEDCT:66951008
4283213,SNOMEDCT:66975008
4283219,UMLS:C0520663
4283240,SNOMEDCT:67308009
4283241,SNOMEDCT:67319007
4283374,UMLS:C0267469
4283381,MONDO:0008449
4283385,SNOMEDCT:67549005
4283522,SNOMEDCT:6650009
4283536,SNOMEDCT:6656003
4283540,SNOMEDCT:66583008
4283672,SNOMEDCT:66708004
4283677,SNOMEDCT:66732006
4283689,UMLS:C0269268
4283690,SNOMEDCT:6678005
4283695,UMLS:C0266017
4283818,SNOMEDCT:67499007
4283824,SNOMEDCT:67516001
4283832,SNOMEDCT:67557008
4283892,SNOMEDCT:36969009
4283893,MONDO:0005961
4283942,MONDO:0019091
4284028,MONDO:0005918
4284104,SNOMEDCT:67166004
4284110,MONDO:0004598
4284111,SNOMEDCT:67199002
4284120,SNOMEDCT:67230007
4284252,SNOMEDCT:67358002
4284254,SNOMEDCT:67364009
4284263,UMLS:C0272768
4284390,SNOMEDCT:67482006
4284392,SNOMEDCT:67484007
4284397,SNOMEDCT:67821005
4284488,SNOMEDCT:37025006
4284491,UMLS:C0268746
4284492,MONDO:0023297
4284555,SNOMEDCT:66960000
4284559,HP:0002918
4284562,UMLS:C0264724
4284678,SNOMEDCT:67059003
4284681,SNOMEDCT:67071009
4284688,SNOMEDCT:67102000
4284698,SNOMEDCT:67134009
4284702,MONDO:0017610
4284812,SNOMEDCT:67179008
4284837,SNOMEDCT:673005
4284843,SNOMEDCT:67314002
4284844,UMLS:C0410345
4284848,UMLS:C0233849
4284961,SNOMEDCT:68306006
4284964,SNOMEDCT:6832004
4284965,SNOMEDCT:68322007
4284982,UMLS:C0267870
4284990,SNOMEDCT:68432004
4285044,SNOMEDCT:36889006
4285126,SNOMEDCT:67533008
4285139,UMLS:C0037423
4285145,SNOMEDCT:67818008
4285153,SNOMEDCT:67872001
4285204,SNOMEDCT:37002005
4285274,SNOMEDCT:68319005
4285295,SNOMEDCT:68385007
4285304,UMLS:C0264124
4285308,UMLS:C0268108
4285417,SNOMEDCT:6846004
4285420,SNOMEDCT:68471001
4285426,SNOMEDCT:68487003
4285512,SNOMEDCT:36884001
4285569,MONDO:0002285
4285571,UMLS:C0233368
4285598,UMLS:C0271216
4285644,SNOMEDCT:36895007
4285710,SNOMEDCT:68796002
4285717,MONDO:0005556
4285725,SNOMEDCT:68860005
4285734,HP:0001388
4285744,UMLS:C0423735
4285812,SNOMEDCT:36897004
4285815,SNOMEDCT:36899001
4285865,UMLS:C0274834
4285868,SNOMEDCT:67497009
4285874,SNOMEDCT:67554001
4285886,SNOMEDCT:67835007
4285891,SNOMEDCT:67864003
4285897,SNOMEDCT:68495004
4285898,MONDO:0021400
4286023,SNOMEDCT:68538002
4286030,UMLS:C0270779
4286045,SNOMEDCT:68645009
4286047,SNOMEDCT:68667005
4286048,UMLS:C0271308
4286052,SNOMEDCT:68688001
4286201,MONDO:0005487
4286271,SNOMEDCT:36936009
4286340,SNOMEDCT:69004008
4286488,SNOMEDCT:68304009
4286496,SNOMEDCT:68327001
4286497,HP:0032966
4286507,UMLS:C0392454
4286639,SNOMEDCT:68436001
4286642,UMLS:C0263776
4286646,SNOMEDCT:68457009
4286663,UMLS:C0263298
4286676,UMLS:C0264177
4286744,SNOMEDCT:36939002
4286791,SNOMEDCT:6898002
4286800,SNOMEDCT:69014004
4286804,SNOMEDCT:69031006
4286807,SNOMEDCT:69036001
4286821,SNOMEDCT:69082009
4286825,SNOMEDCT:69099005
4286948,SNOMEDCT:69143005
4286956,SNOMEDCT:69179002
4286969,SNOMEDCT:68315004
4287080,SNOMEDCT:68346000
4287088,SNOMEDCT:68386008
4287109,SNOMEDCT:68479004
4287110,SNOMEDCT:6848003
4287115,SNOMEDCT:69158002
4287249,SNOMEDCT:69417002
4287259,SNOMEDCT:69455007
4287267,SNOMEDCT:69477006
4287321,SNOMEDCT:397028007
4287324,SNOMEDCT:397046001
4287375,SNOMEDCT:69483009
4287389,SNOMEDCT:69534008
4287399,UMLS:C0267771
4287414,SNOMEDCT:68521001
4287416,MONDO:0016543
4287466,SNOMEDCT:397151005
4287484,SNOMEDCT:397397002
4287485,UMLS:C1301398
4287544,MONDO:0024612
4287546,SNOMEDCT:68573000
4287548,UMLS:C0263907
4287563,SNOMEDCT:68641000
4287564,SNOMEDCT:68647001
4287567,SNOMEDCT:68660007
4287691,SNOMEDCT:68760001
4287693,SNOMEDCT:68769000
4287710,SNOMEDCT:68845007
4287712,SNOMEDCT:68856007
4287767,SNOMEDCT:397619005
4287786,MONDO:0018373
4287787,HP:0100672
4287790,SNOMEDCT:397823004
4287844,MONDO:0011399
4287856,SNOMEDCT:68972003
4287920,SNOMEDCT:397885009
4287929,MONDO:0002519
4287937,SNOMEDCT:397204004
4287941,SNOMEDCT:397238007
4287995,SNOMEDCT:69391004
4287998,SNOMEDCT:69406003
4288016,SNOMEDCT:69489008
4288085,UMLS:C1301340
4288098,SNOMEDCT:397395005
4288241,UMLS:C0275783
4288244,SNOMEDCT:397521009
4288304,SNOMEDCT:69772001
4288310,MONDO:0004450
4288370,HP:0001141
4288371,HP:0030515
4288463,SNOMEDCT:68526006
4288467,SNOMEDCT:68558001
4288480,MONDO:0010726
4288538,SNOMEDCT:396207002
4288544,HP:0000023
4288590,UMLS:C0272563
4288591,SNOMEDCT:68656009
4288676,UMLS:C0302472
4288725,SNOMEDCT:68852009
4288733,SNOMEDCT:68911004
4288734,UMLS:C0264364
4288746,SNOMEDCT:68960009
4288761,SNOMEDCT:69022006
4288878,SNOMEDCT:69650005
4288891,UMLS:C0232389
4288990,SNOMEDCT:69717003
4288992,SNOMEDCT:69724002
4288996,SNOMEDCT:6976007
4288997,SNOMEDCT:69762004
4289000,SNOMEDCT:69773006
4289019,SNOMEDCT:69851006
4289020,UMLS:C0269206
4289027,SNOMEDCT:69889001
4289030,SNOMEDCT:69894001
4289104,UMLS:C0275009
4289153,SNOMEDCT:69962007
4289172,SNOMEDCT:70057004
4289234,SNOMEDCT:36938005
4289250,SNOMEDCT:36946006
4289300,SNOMEDCT:70117004
4289303,MONDO:0005916
4289304,UMLS:C0151476
4289309,MONDO:0006664
4289432,SNOMEDCT:69130005
4289451,SNOMEDCT:69220007
4289454,SNOMEDCT:69380006
4289525,SNOMEDCT:36960008
4289526,UMLS:C0267167
4289543,UMLS:C0312417
4289545,SNOMEDCT:37120004
4289590,SNOMEDCT:695009
4289593,SNOMEDCT:69505002
4289599,SNOMEDCT:69539003
4289616,HP:0002025
4289622,SNOMEDCT:69934000
4289732,SNOMEDCT:69959009
4289737,SNOMEDCT:69972005
4289738,SNOMEDCT:69990006
4289744,MONDO:0000261
4289770,SNOMEDCT:70131004
4289830,UMLS:C0267277
4289834,SNOMEDCT:36995006
4289902,SNOMEDCT:70157001
4289908,MONDO:0023164
4289914,UMLS:C0272790
4289933,MONDO:0006846
4289934,SNOMEDCT:70274007
4289995,SNOMEDCT:37212008
4290000,MONDO:0000989
4290017,SNOMEDCT:37142003
4290019,UMLS:C0270266
4290062,UMLS:C0236688
4290086,UMLS:C0265488
4290101,SNOMEDCT:69171004
4290106,SNOMEDCT:69191006
4290180,SNOMEDCT:37030005
4290188,SNOMEDCT:37229006
4290232,SNOMEDCT:69212005
4290236,SNOMEDCT:69378000
4290250,SNOMEDCT:69446009
4290270,SNOMEDCT:69568002
4290320,SNOMEDCT:37053006
4290333,MONDO:0003005
4290407,SNOMEDCT:69625007
4290422,UMLS:C0274258
4290427,MONDO:0019829
4290511,SNOMEDCT:70243005
4290528,SNOMEDCT:70302008
4290615,HP:0011499
4290670,SNOMEDCT:70383000
4290682,SNOMEDCT:70436001
4290687,UMLS:C0376288
4290692,MONDO:0003568
4290694,SNOMEDCT:70483004
4290700,SNOMEDCT:70502009
4290719,UMLS:C1304016
4290722,UMLS:C1304021
4290728,UMLS:C1304042
4290746,SNOMEDCT:37312005
4290747,SNOMEDCT:37317004
4290770,SNOMEDCT:37348007
4290772,MONDO:0020074
4290784,SNOMEDCT:37199006
4290822,UMLS:C1275952
4290830,UMLS:C1302711
4290833,UMLS:C1302736
4290837,MONDO:0021143
4290840,UMLS:C1302755
4290877,UMLS:C0263143
4290880,SNOMEDCT:37380009
4290881,UMLS:C0270089
4290927,SNOMEDCT:70556002
4290930,SNOMEDCT:70573000
4290936,SNOMEDCT:70596000
4290938,SNOMEDCT:70599007
4290941,SNOMEDCT:70618008
4290964,UMLS:C1302795
4290965,UMLS:C1302796
4290976,MONDO:0008538
4291005,MONDO:0006011
4291019,MONDO:0017307
4291025,MONDO:0005578
4291028,UMLS:C0267318
4291030,SNOMEDCT:37444005
4291143,UMLS:C1304266
4291158,SNOMEDCT:37236007
4291171,SNOMEDCT:37403009
4291180,SNOMEDCT:37256008
4291291,UMLS:C1304399
4291302,UMLS:C1274147
4291304,MONDO:0024480
4291306,UMLS:C1274161
4291315,SNOMEDCT:37597002
4291343,SNOMEDCT:37307009
4291347,SNOMEDCT:37470006
4291452,UMLS:C1274254
4291454,UMLS:C1274258
4291474,SNOMEDCT:37499001
4291481,SNOMEDCT:37508003
4291499,SNOMEDCT:37301005
4291594,UMLS:C1274306
4291628,SNOMEDCT:37665009
4291629,SNOMEDCT:37667001
4291637,SNOMEDCT:3734003
4291649,UMLS:C0041909
4291773,SNOMEDCT:37592008
4291786,UMLS:C0031053
4291804,SNOMEDCT:37741003
4291949,SNOMEDCT:37385004
4292056,UMLS:C1276004
4292073,UMLS:C0159801
4292075,SNOMEDCT:37422000
4292391,SNOMEDCT:402566008
4292397,UMLS:C0085617
4292431,SNOMEDCT:37515006
4292547,MONDO:0006574
4292575,SNOMEDCT:384633003
4292578,SNOMEDCT:384647004
4292704,SNOMEDCT:37541000
4292716,SNOMEDCT:37593003
4292731,SNOMEDCT:37775002
4293008,SNOMEDCT:37537004
4293017,SNOMEDCT:37577007
4293027,SNOMEDCT:384707003
4293032,SNOMEDCT:384719006
4293033,SNOMEDCT:384726006
4293153,SNOMEDCT:384742004
4293157,SNOMEDCT:384758001
4293158,SNOMEDCT:384760004
4293175,UMLS:C1272788
4293475,SNOMEDCT:37625005
4293479,UMLS:C0161034
4293597,SNOMEDCT:37649008
4293619,SNOMEDCT:384643000
4293625,SNOMEDCT:384679008
4293626,SNOMEDCT:384683008
4293738,SNOMEDCT:384692006
4293744,SNOMEDCT:384708008
4293893,SNOMEDCT:37627002
4293897,UMLS:C0270752
4293902,SNOMEDCT:37661000
4293903,UMLS:C0277544
4294134,SNOMEDCT:75579003
4294142,MONDO:0001586
4294168,SNOMEDCT:385423007
4294170,SNOMEDCT:385443001
4294172,SNOMEDCT:385450002
4294246,UMLS:C0270858
4294254,SNOMEDCT:75916006
4294273,SNOMEDCT:75985002
4294299,SNOMEDCT:402789002
4294300,MONDO:0017953
4294302,MONDO:0003780
4294382,SNOMEDCT:76009000
4294387,SNOMEDCT:76025005
4294393,UMLS:C0240698
4294395,SNOMEDCT:76056002
4294416,UMLS:C1274260
4294434,UMLS:C1274309
4294435,MONDO:0015820
4294444,UMLS:C1274347
4294446,UMLS:C0038166
4294508,SNOMEDCT:76135002
4294513,SNOMEDCT:76164006
4294516,SNOMEDCT:76167004
4294542,SNOMEDCT:76330002
4294667,SNOMEDCT:75582008
4294668,SNOMEDCT:75588007
4294683,SNOMEDCT:75732000
4294689,SNOMEDCT:75781003
4294805,SNOMEDCT:75835007
4294808,SNOMEDCT:75841000
4294823,SNOMEDCT:75919004
4294825,SNOMEDCT:75924001
4294834,UMLS:C0271066
4294840,SNOMEDCT:75992007
4294973,UMLS:C0267133
4294977,SNOMEDCT:76218006
4294983,SNOMEDCT:76240002
4295012,SNOMEDCT:401114006
4295046,SNOMEDCT:385783005
4295112,SNOMEDCT:76334006
4295117,SNOMEDCT:7635007
4295119,SNOMEDCT:76357000
4295129,HP:0012251
4295138,SNOMEDCT:7642007
4295140,SNOMEDCT:76449004
4295183,UMLS:C0272083
4295216,SNOMEDCT:386018007
4295225,SNOMEDCT:37750001
4295259,SNOMEDCT:76486003
4295261,NCIT:C15421
4295263,SNOMEDCT:76510000
4295265,SNOMEDCT:76517002
4295278,SNOMEDCT:76580007
4295287,MONDO:0002305
4295294,SNOMEDCT:75639003
4295336,HP:0011711
4295370,UMLS:C0079238
4295374,SNOMEDCT:37848002
4295432,SNOMEDCT:759005
4295434,SNOMEDCT:75905004
4295570,UMLS:C0263110
4295624,UMLS:C1275182
4295635,SNOMEDCT:385343000
4295705,SNOMEDCT:76145000
4295716,SNOMEDCT:76377007
4295727,UMLS:C0274234
4295728,SNOMEDCT:76443003
4295736,SNOMEDCT:7647001
4295779,SNOMEDCT:385468004
4295880,SNOMEDCT:76601001
4295886,SNOMEDCT:76632000
4295887,SNOMEDCT:7664003
4295888,UMLS:C0267493
4295950,SNOMEDCT:385720006
4295956,UMLS:C0236747
4295965,SNOMEDCT:37793001
4296031,SNOMEDCT:76810006
4296079,SNOMEDCT:37804007
4296081,SNOMEDCT:37815002
4296108,UMLS:C1272558
4296164,SNOMEDCT:76143007
4296166,SNOMEDCT:76168009
4296184,UMLS:C1304028
4296204,UMLS:C0332686
4296205,UMLS:C0332687
4296220,SNOMEDCT:38610007
4296241,SNOMEDCT:386225006
4296296,SNOMEDCT:76263007
4296301,UMLS:C0267821
4296327,SNOMEDCT:76372001
4296329,SNOMEDCT:76391001
4296373,SNOMEDCT:38629001
4296384,SNOMEDCT:386329003
4296387,SNOMEDCT:386353009
4296450,UMLS:C0263053
4296462,SNOMEDCT:76480009
4296465,SNOMEDCT:76489005
4296475,SNOMEDCT:76677003
4296476,SNOMEDCT:76681003
4296477,SNOMEDCT:76687004
4296483,UMLS:C1404372
4296537,SNOMEDCT:386553005
4296539,SNOMEDCT:386555003
4296542,SNOMEDCT:386560004
4296594,SNOMEDCT:76735009
4296597,SNOMEDCT:76746007
4296611,UMLS:C0267136
4296614,SNOMEDCT:76808009
4296620,SNOMEDCT:7683005
4296622,SNOMEDCT:76835000
4296627,HP:0041233
4296631,MONDO:0007113
4296638,UMLS:C0334102
4296653,MONDO:0041656
4296683,SNOMEDCT:384628002
4296684,SNOMEDCT:384629005
4296688,SNOMEDCT:384649001
4296695,SNOMEDCT:384676001
4296696,SNOMEDCT:384677005
4296728,MONDO:0021718
4296743,SNOMEDCT:76934002
4296747,SNOMEDCT:76949005
4296790,SNOMEDCT:384678000
4296792,SNOMEDCT:384684002
4296871,SNOMEDCT:77095007
4296895,SNOMEDCT:762008
4296936,SNOMEDCT:385901002
4296954,SNOMEDCT:38598009
4296955,SNOMEDCT:385981004
4297003,SNOMEDCT:76285001
4297004,SNOMEDCT:76288004
4297018,SNOMEDCT:7634006
4297022,SNOMEDCT:76363009
4297029,SNOMEDCT:764009
4297063,SNOMEDCT:385989002
4297084,SNOMEDCT:386042006
4297085,SNOMEDCT:386043001
4297090,SNOMEDCT:386053000
4297094,UMLS:C1272557
4297098,UMLS:C1272563
4297155,SNOMEDCT:76468001
4297166,SNOMEDCT:76524001
4297179,MONDO:0004928
4297185,UMLS:C1275198
4297213,SNOMEDCT:38613009
4297232,SNOMEDCT:384634009
4297235,SNOMEDCT:384641003
4297236,SNOMEDCT:384642005
4297249,SNOMEDCT:386638009
4297250,SNOMEDCT:386639001
4297284,MONDO:0019136
4297287,SNOMEDCT:76634004
4297295,SNOMEDCT:76668005
4297300,SNOMEDCT:76699006
4297304,UMLS:C0272700
4297314,SNOMEDCT:76927004
4297321,SNOMEDCT:76956004
4297361,UMLS:C1304531
4297365,SNOMEDCT:386649003
4297366,SNOMEDCT:386668000
4297370,SNOMEDCT:386678002
4297375,UMLS:C0392672
4297380,SNOMEDCT:386722005
4297396,MONDO:0002420
4297400,UMLS:C1270972
4297402,SNOMEDCT:386815009
4297439,SNOMEDCT:76987002
4297446,MONDO:0008779
4297458,SNOMEDCT:77062001
4297470,SNOMEDCT:77135006
4297491,MONDO:0024349
4297515,SNOMEDCT:386829005
4297516,SNOMEDCT:386831001
4297603,SNOMEDCT:77171007
4297609,SNOMEDCT:77202008
4297619,SNOMEDCT:77241005
4297622,SNOMEDCT:77262006
4297626,SNOMEDCT:77272009
4297641,SNOMEDCT:77341008
4297666,UMLS:C1304281
4297667,UMLS:C1276130
4297668,UMLS:C1304294
4297706,SNOMEDCT:384728007
4297770,SNOMEDCT:76508002
4297773,SNOMEDCT:76515005
4297864,SNOMEDCT:76620004
4297886,UMLS:C0004032
4297887,UMLS:C0266806
4297894,UMLS:C0151451
4297967,SNOMEDCT:76790002
4297984,UMLS:C0043241
4297990,SNOMEDCT:76876009
4297999,SNOMEDCT:76915002
4298026,UMLS:C1275180
4298028,UMLS:C1275186
4298086,SNOMEDCT:76930006
4298092,SNOMEDCT:76961002
4298098,SNOMEDCT:76992000
4298105,SNOMEDCT:77181006
4298121,SNOMEDCT:77248004
4298122,SNOMEDCT:77253009
4298124,SNOMEDCT:77257005
4298166,SNOMEDCT:386200002
4298207,UMLS:C0026635
4298212,SNOMEDCT:77356004
4298276,SNOMEDCT:386356001
4298279,SNOMEDCT:386373004
4298292,SNOMEDCT:386412000
4298297,SNOMEDCT:38644000
4298317,UMLS:C0520619
4298325,HP:0008282
4298373,SNOMEDCT:386468009
4298398,SNOMEDCT:386544003
4298402,SNOMEDCT:386550008
4298409,SNOMEDCT:7760001
4298441,UMLS:C0273203
4298474,UMLS:C1304005
4298484,SNOMEDCT:384685001
4298487,SNOMEDCT:384693001
4298492,SNOMEDCT:384723003
4298560,SNOMEDCT:7686002
4298562,SNOMEDCT:76879002
4298569,SNOMEDCT:76913009
4298692,MONDO:0019082
4298693,SNOMEDCT:77109005
4298697,UMLS:C0273236
4298713,UMLS:C0740437
4298714,UMLS:C1274151
4298717,UMLS:C1274154
4298736,UMLS:C1274242
4298740,UMLS:C1274259
4298800,SNOMEDCT:77198006
4298809,UMLS:C0268732
4298824,SNOMEDCT:77463003
4298948,SNOMEDCT:77543007
4298950,SNOMEDCT:77556000
4299045,SNOMEDCT:38737004
4299113,SNOMEDCT:77772005
4299118,SNOMEDCT:77790006
4299128,UMLS:C0433445
4299149,UMLS:C1275317
4299247,UMLS:C0273348
4299267,SNOMEDCT:77060009
4299271,SNOMEDCT:77066003
4299365,SNOMEDCT:7709002
4299367,SNOMEDCT:77100009
4299383,SNOMEDCT:77166000
4299396,SNOMEDCT:77229003
4299398,UMLS:C0274226
4299408,HP:0033073
4299417,UMLS:C1304291
4299418,UMLS:C1304293
4299440,UMLS:C1272757
4299443,SNOMEDCT:385449002
4299447,SNOMEDCT:385488000
4299449,NCIT:C50579
4299505,HP:0006889
4299518,SNOMEDCT:77326008
4299523,SNOMEDCT:77343006
4299532,SNOMEDCT:77371000
4299535,NCIT:C124295
4299544,MONDO:0007035
4299566,UMLS:C1274159
4299569,MONDO:0002523
4299593,SNOMEDCT:385753001
4299600,SNOMEDCT:386607008
4299602,SNOMEDCT:386621005
4299604,SNOMEDCT:386623008
4299609,SNOMEDCT:386641000
4299613,SNOMEDCT:386670009
4299615,SNOMEDCT:386682000
4299645,SNOMEDCT:77445003
4299663,SNOMEDCT:77792003
4299708,SNOMEDCT:386690000
4299720,SNOMEDCT:386749005
4299724,SNOMEDCT:386763004
4299725,SNOMEDCT:386765006
4299726,SNOMEDCT:386772007
4299729,UMLS:C0270814
4299730,SNOMEDCT:386793005
4299733,SNOMEDCT:386802000
4299735,SNOMEDCT:386811000
4299774,SNOMEDCT:77882001
4299791,SNOMEDCT:77950003
4299797,SNOMEDCT:77969008
4299798,SNOMEDCT:77973006
4299815,UMLS:C1274800
4299829,MONDO:0000736
4299862,UMLS:C0276678
4300061,UMLS:C0272552
4300078,HP:0030659
4300115,UMLS:C1274246
4300116,UMLS:C1274252
4300118,MONDO:0005096
4300119,UMLS:C1274256
4300156,SNOMEDCT:385422002
4300157,UMLS:C1272854
4300181,SNOMEDCT:77453006
4300185,SNOMEDCT:77465005
4300190,SNOMEDCT:77485009
4300192,UMLS:C0149531
4300203,UMLS:C0267862
4300239,SNOMEDCT:385467009
4300243,UMLS:C0032787
4300244,SNOMEDCT:385487005
4300305,UMLS:C0520608
4300311,SNOMEDCT:77726006
4300370,SNOMEDCT:387626007
4300372,SNOMEDCT:387636004
4300373,SNOMEDCT:387643005
4300375,SNOMEDCT:387647006
4300379,SNOMEDCT:387656003
4300386,SNOMEDCT:387694003
4300390,SNOMEDCT:387703006
4300391,SNOMEDCT:387710000
4300398,SNOMEDCT:387729006
4300405,SNOMEDCT:7782008
4300425,SNOMEDCT:77946005
4300431,SNOMEDCT:7798001
4300434,SNOMEDCT:77996006
4300442,MONDO:0005326
4300489,MONDO:0008481
4300496,SNOMEDCT:387834003
4300501,SNOMEDCT:387861003
4300520,SNOMEDCT:78092008
4300528,SNOMEDCT:78133002
4300531,UMLS:C0270897
4300536,SNOMEDCT:78176000
4300557,UMLS:C1275187
4300595,MONDO:0021069
4300628,SNOMEDCT:78268008
4300642,SNOMEDCT:78315000
4300645,SNOMEDCT:78328007
4300656,SNOMEDCT:78362007
4300662,SNOMEDCT:78384007
4300704,UMLS:C1275329
4300713,SNOMEDCT:38803003
4300754,SNOMEDCT:77474007
4300757,SNOMEDCT:77477000
4300759,SNOMEDCT:7750005
4300764,SNOMEDCT:77532004
4300839,SNOMEDCT:385973000
4300853,SNOMEDCT:77615009
4300860,SNOMEDCT:77648009
4300862,SNOMEDCT:77651002
4300866,SNOMEDCT:77658008
4300870,HP:0012377
4300889,SNOMEDCT:77773000
4300994,SNOMEDCT:77903007
4301054,SNOMEDCT:38615002
4301062,SNOMEDCT:386189005
4301111,SNOMEDCT:78281001
4301122,SNOMEDCT:78318003
4301125,SNOMEDCT:7833003
4301129,UMLS:C0232503
4301167,UMLS:C1274958
4301255,SNOMEDCT:78534001
4301260,SNOMEDCT:78579002
4301336,SNOMEDCT:387640008
4301337,SNOMEDCT:38764003
4301340,SNOMEDCT:387648001
4301344,SNOMEDCT:387678005
4301346,SNOMEDCT:387685009
4301347,SNOMEDCT:387687001
4301348,SNOMEDCT:387688006
4301350,SNOMEDCT:387704000
4301351,SNOMEDCT:387713003
4301352,SNOMEDCT:387714009
4301353,SNOMEDCT:78601005
4301360,SNOMEDCT:78646006
4301363,SNOMEDCT:78657001
4301371,MONDO:0020069
4301373,UMLS:C0264767
4301381,SNOMEDCT:78732004
4301383,MONDO:0001121
4301410,MONDO:0017754
4301416,UMLS:C1275147
4301427,UMLS:C1275185
4301429,SNOMEDCT:387717002
4301470,SNOMEDCT:77930002
4301471,UMLS:C0268818
4301483,HP:0005301
4301503,SNOMEDCT:7807006
4301552,SNOMEDCT:385872009
4301593,SNOMEDCT:78089009
4301594,UMLS:C0018962
4301600,SNOMEDCT:78121007
4301602,MONDO:0018896
4301603,SNOMEDCT:78138006
4301606,HP:0040223
4301617,UMLS:C0263787
4301620,SNOMEDCT:78203001
4301633,SNOMEDCT:78288007
4301668,MONDO:0015814
4301699,MONDO:0005244
4301700,UMLS:C0701825
4301709,UMLS:C1272559
4301733,UMLS:C0272681
4301750,SNOMEDCT:78382006
4301752,SNOMEDCT:78391005
4301754,UMLS:C0276151
4301768,SNOMEDCT:78488009
4301891,UMLS:C0730205
4301911,SNOMEDCT:418214001
4301949,UMLS:C0345453
4302010,SNOMEDCT:78739008
4302013,SNOMEDCT:78746004
4302020,SNOMEDCT:78785006
4302027,UMLS:C0270229
4302030,SNOMEDCT:78819004
4302032,SNOMEDCT:78824001
4302065,SNOMEDCT:418503003
4302076,SNOMEDCT:418542003
4302147,SNOMEDCT:78013004
4302160,SNOMEDCT:78072001
4302161,SNOMEDCT:78080008
4302171,SNOMEDCT:7812007
4302223,UMLS:C1629488
4302259,SNOMEDCT:386359008
4302261,SNOMEDCT:386363001
4302299,SNOMEDCT:78225007
4302301,SNOMEDCT:78233008
